student_id,5th_score,10th_score,hours_studied,mother_edu,female
1935,0.0742,68.759,15.34,11.7,0
1936,0.2005,78.097,10.3,8.4,1
1937,0.5418,81.706,12.36,11.5,0
1938,1.0839,70.258,9.45,13,0
1939,1.4819,85.654,17.96,12.5,0
1940,-0.2544,57.319,13.77,9.1,1
1941,-0.2609,70.998,12.26,10.3,1
1942,-1.5324,59.683,9.42,9.8,0
1943,1.508,97.155,16.25,11,1
1944,0.4364,84.474,12.93,11.9,1
1945,0.0668,67.952,10.44,10.8,1
1946,0.4804,83.696,14.22,9.7,1
1947,0.3473,73.607,13.9,12.4,1
1948,-0.0245,68.385,8.3,8,0
1949,0.5002,84.563,16.02,10.2,0
1950,0.1057,77.57,9.84,11.7,1
1951,-1.8702,36.962,5.32,7.3,0
1952,-0.4846,58.933,12.78,13.6,1
1953,1.1055,79.315,10.8,6.3,1
1954,1.2521,75.487,17.47,8.8,0
1955,-1.2812,46.84,9.34,10.5,0
1956,-0.0841,61.846,16.83,7.6,0
1957,-0.5256,63.473,10.44,12.3,0
1958,0.1403,77.768,9.3,12.4,1
1959,-0.5105,75.021,10.99,9.4,0
1960,-2.4774,25.663,5.28,11.1,0
1961,0.6006,66.467,12.78,9.2,0
1962,0.7171,72.124,15.49,10.8,1
1963,-0.769,62.281,9.53,11.5,0
1964,-0.5004,56.938,8.13,9.2,1
1965,0.8174,83.106,10.67,10,1
1966,0.8486,79.218,16.33,7.8,1
1967,-0.5025,63.691,14.63,10,0
1968,0.5353,84.258,17.22,9.6,1
1969,-2.7487,-11.129,5.12,9.5,0
1970,0.5717,75.67,18.01,9.9,1
1971,-0.2551,72.217,6.24,9.6,0
1972,-0.4745,61.862,8.12,11.6,1
1973,-0.4459,58.169,11.34,7,0
1974,0.2469,78.118,11.17,11.1,1
1975,0.2082,82.107,15.43,10.5,1
1976,-0.2359,62.096,11.75,10.4,0
1977,-1.4286,43.262,6.92,8.7,1
1978,0.8211,83.464,13.65,9.5,1
1979,1.8962,97.739,11.97,14.3,0
1980,-0.0099,65.034,14.27,12.3,0
1981,-0.5584,48.863,7.89,9.2,0
1982,0.4112,69.702,10.99,14.9,0
1983,-1.1995,41.323,3.66,8.9,1
1984,0.7546,72.321,17.83,10.5,0
1985,-1.3346,43.214,8.74,10.7,1
1986,0.6105,79.969,15.52,8.9,1
1987,-0.6,72.336,6.65,9.1,0
1988,-0.7203,67.89,13.56,9.1,0
1989,0.4094,77.635,14.86,9.1,0
1990,0.4741,81.138,12.28,12.4,1
1991,-0.6341,57.814,11.23,8.8,0
1992,-0.5261,53.91,11.06,10.9,0
1993,0.2177,69.303,14.38,8.3,0
1994,0.4446,72.729,8.68,9.7,0
1995,0.79,84.897,14.95,9.8,1
1996,0.901,88.392,10.4,11.4,0
1997,-0.3111,56.96,10.65,6.6,1
1998,-1.2458,50.324,4.7,9.5,0
1999,-0.8015,56.782,9.8,9.4,1
2000,-1.2854,58.65,5.16,9.3,0
2001,0.7277,80.025,13.91,9.6,1
2002,-0.2026,70.033,7.31,7.4,1
2003,-0.0469,64.428,13.21,9.2,0
2004,-1.7404,43.516,10.21,6.3,0
2005,-0.1326,64.855,11.09,5.5,1
2006,0.3026,78.27,11.13,9.8,1
2007,0.6881,73.456,10,13.6,0
2008,3.4531,138.042,20.43,15.2,1
2009,0.1554,80.235,14.77,10.9,1
2010,0.1714,81.371,10.33,5.9,0
2011,1.0141,83.992,12.86,9.1,1
2012,-0.6335,59.558,11.52,12.1,1
2013,-1.6119,51.297,8.46,7.3,1
2014,-2.7536,14.555,7.49,10.6,0
2015,0.5166,79.104,12.61,10.7,0
2016,-1.5772,46.591,13.51,6.5,1
2017,0.8612,96.341,9.61,8,0
2018,-0.7786,58.646,12.71,7.2,1
2019,-0.0548,65.693,11.7,7.6,1
2020,0.1222,75.668,11.64,14.8,1
2021,-0.3921,65.753,10.41,6.9,0
2022,2.3557,92.317,16.9,9.7,0
2023,-0.3248,70.99,15.38,7.8,0
2024,-0.5723,60.305,10.82,12.6,0
2025,0.7206,78.639,11.18,8.4,1
2026,0.7786,87.492,12.42,9.3,1
2027,-0.5178,69.811,11.78,8,1
2028,-1.1256,48.003,6.6,12.3,1
2029,-0.9397,61.402,13.04,10.8,1
2030,-1.3318,57.61,4.58,9.3,1
2031,-0.3191,68.962,4.7,11.8,1
2032,0.2924,74.292,12.23,13.3,0
2033,-0.5801,59.712,13.13,7.9,1
2034,-1.4672,46.987,12.25,7.2,0
2035,0.075,67.22,13.5,7.4,1
2036,2.014,79.555,14.99,9,0
2037,0.5407,73.006,12.44,12.3,1
2038,-1.6346,36.645,9.02,10.3,1
2039,0.436,88.126,13.2,9.5,0
2040,1.4565,94.067,14.34,12.7,0
2041,-0.7225,56.08,13.03,8.1,1
2042,1.5034,69.491,18.55,11.9,1
2043,0.4379,81.146,13.04,8.4,1
2044,0.291,67.995,9.57,8.7,0
2045,-0.9851,58.62,12.31,8.2,0
2046,-0.0773,75.59,10.68,9.4,0
2047,-0.9403,52.21,13.46,11.3,1
2048,-1.0861,63.818,8.54,7.4,1
2049,-0.6051,55.62,5.81,12.7,1
2050,1.0963,84.898,13.79,11.2,1
2051,1.1848,87.176,9.13,9.6,0
2052,1.272,78.631,14.33,11.6,0
2053,-1.6738,37.943,6.57,10.8,0
2054,-0.9393,46.419,11.47,8.6,1
2055,0.1632,70.336,12.36,9.4,1
2056,1.4977,88.842,13.65,11.3,1
2057,-1.8379,38.229,14.28,8.6,1
2058,-0.2249,64.42,9.54,13.3,0
2059,-0.7959,56.54,11.83,8.7,0
2060,-1.0582,51.566,9.2,9.4,1
2061,-0.8654,61.846,14.29,9.6,1
2062,-0.3109,71.599,8.91,11.6,1
2063,-1.1072,61.901,8.4,13.4,0
2064,0.3884,88.666,15.17,11.6,0
2065,-1.0302,53.097,10.69,9,1
2066,-0.2683,59.039,11.78,7.6,1
2067,-0.0872,58.762,15.73,11,1
2068,-0.2445,64.062,13.38,11.1,0
2069,-1.2482,49.691,11.12,12.7,1
2070,1.3818,88.458,19.54,9.7,1
2071,-2.501,7.135,8.73,6.3,0
2072,-0.7454,53.438,11.16,7.9,0
2073,0.9959,82.636,12.54,11,0
2074,0.4879,83.448,14.42,12.6,1
2075,1.9225,78.716,17.59,11.2,0
2076,-0.3747,66.246,12.72,9,0
2077,0.8149,86.203,14.33,9.8,1
2078,0.1466,73.668,11.06,10.2,0
2079,-0.4432,64.407,14.72,13.3,0
2080,-1.217,48.499,8.74,10.4,1
2081,0.1517,68.425,8.19,8.2,1
2082,0.9667,78.524,15.24,8.6,0
2083,0.7036,74.837,12.62,11.1,1
2084,0.0964,79.113,18.91,12.4,1
2085,0.0498,71.098,13.95,9.1,1
2086,-1.1358,43.648,7.91,7.1,1
2087,-0.6516,65.533,7.99,11.5,0
2088,-1.102,39.114,9.22,11.1,0
2089,0.4041,80.722,17.04,10.1,0
2090,-1.2439,48.632,11.65,7.4,0
2091,0.0223,63.172,14.77,9.7,0
2092,-0.5488,58.937,9.1,7.8,0
2093,-0.3876,63.266,11.68,10.9,1
2094,0.5079,78.923,15.79,5.2,0
2095,-1.8123,41.112,11.09,6.8,0
2096,-0.0286,59.825,15.18,8.9,1
2097,-0.1879,69.676,8.57,8,1
2098,-0.725,62.915,13.99,11,0
2099,-0.3412,63.298,12.28,10.8,0
2100,0.0234,77.819,12.76,9.5,1
2101,-0.6951,71.193,9.86,11.6,0
2102,-0.9846,52.271,9.88,8.2,0
2103,0.7067,73.143,14.94,4.5,1
2104,0.7349,75.201,16.92,9.1,1
2105,0.2129,67.076,11.82,11.3,0
2106,0.6672,75.95,14.52,10.1,1
2107,0.8825,94.705,12.98,9,0
2108,1.0033,73.482,13.48,7.1,1
2109,0.433,75.403,15.92,10.8,0
2110,-0.9083,52.769,9.71,7,1
2111,-0.9049,50.717,14.7,11.5,1
2112,-0.6355,59.17,12.31,8.7,0
2113,-0.5258,79.198,10.2,12,0
2114,-0.6006,49.07,10.36,10.4,1
2115,1.8828,102.226,16.51,15.2,1
2116,-0.9809,53.852,9.67,13.5,1
2117,-1.1324,44.728,12.22,8.4,1
2118,-0.6291,68.399,7.18,10.8,1
2119,0.2166,63.909,15.33,9.7,0
2120,0.1311,77.976,12.02,9.4,1
2121,0.8041,78.377,11.24,10.4,0
2122,0.0013,71.587,14.81,10,0
2123,1.1482,82.974,19.85,6.6,0
2124,-1.4056,55.064,9.51,8,0
2125,-0.4557,66.309,6.42,6.2,1
2126,-0.7847,60.275,10.22,9.1,1
2127,-0.2086,67.097,8.12,13.1,1
2128,-0.8845,49.007,11.22,6.1,0
2129,-1.5748,31.161,6.97,8.9,0
2130,-0.2876,72.537,14.29,12.9,0
2131,-0.906,61.766,17.94,10.2,0
2132,-0.9339,57.701,6.51,7.9,0
2133,1.3861,71.701,14.6,7.7,0
2134,-0.9185,64.437,7.48,10.1,1
2135,0.6812,94.146,14.83,7.8,1
2136,-0.8023,61.143,9.46,13.9,1
2137,-0.1763,70.053,15.38,11,1
2138,-0.8355,42.693,9.66,7.2,0
2139,1.4714,78.41,13.51,10.8,1
2140,1.2613,77.369,15.5,12,0
2141,0.3263,66.71,9.84,10.4,1
2142,0.5385,77.234,11.25,10.8,1
2143,-0.873,57.673,9.7,9.5,1
2144,1.182,78.495,12.62,12.2,1
2145,-0.2708,58.535,9.59,9.5,1
2146,0.1356,73.65,12.59,8,1
2147,0.1596,85.807,10.87,12.6,0
2148,0.2506,75.188,16.13,9.3,1
2149,-1.349,42.221,7.53,8.8,1
2150,-0.2851,65.862,10.46,8.2,1
2151,1.62,89.328,14.89,10.4,0
2152,1.2849,84.116,14.18,8.2,0
2153,0.7863,69.6,12.68,9.6,1
2154,-0.3896,69.359,15.83,7.5,1
2155,0.2171,65.51,11.15,12.1,0
2156,-0.4849,57.575,12.07,8.9,0
2157,0.563,74.144,12.19,9.1,1
2158,1.9228,94.533,15.43,8.1,1
2159,0.0288,74.182,12.53,4.7,1
2160,-0.0227,68.472,14.4,9.3,1
2161,-1.0401,72.981,9.03,8.4,0
2162,-0.148,71.351,7.52,5.8,0
2163,2.2949,97.665,14.38,11.8,1
2164,-0.1485,68.915,15.22,10.5,1
2165,1.1032,98.208,18.17,8.2,1
2166,-0.6253,66.503,10.54,7.7,0
2167,0.7801,63.096,15.22,12.3,1
2168,-0.281,67.633,11.53,6.6,1
2169,-0.1675,69.246,11.3,7.7,0
2170,-0.5565,53.12,13.05,11.2,1
2171,-2.5207,-2.249,10.67,6.6,0
2172,-0.2347,63.281,10.56,10.8,0
2173,1.2033,78.744,15.67,9.4,0
2174,-0.5778,65.233,11.15,11.8,0
2175,-0.9958,47.16,10.76,9.4,1
2176,-0.462,58.66,7.25,8.4,0
2177,-1.3348,59.108,8.8,12,1
2178,-1.2415,43.74,6.7,11,1
2179,-0.6617,62.139,14.01,8,0
2180,-0.3414,60.543,5.3,7.3,1
2181,-0.8651,56.86,14.07,11.9,0
2182,0.1122,75.271,14.57,11.1,1
2183,0.3931,76.864,14.97,5.2,0
2184,1.7491,85.762,11.7,8.5,1
2185,2.0956,95.826,12.68,9.6,1
2186,1.4244,86.937,16.24,8.7,0
2187,-1.2355,52.455,12.1,7.8,0
2188,-0.2051,73.036,12.02,9.5,0
2189,-0.2275,65.076,8.41,12.1,0
2190,-0.9517,49.026,9.5,10.8,0
2191,0.615,73.83,16.75,12.2,0
2192,-0.0066,66.574,10.29,10.7,1
2193,-0.4294,54.081,9.9,8.5,1
2194,-1.156,52.015,11.68,11.9,0
2195,-0.0174,68.319,7.08,9.4,1
2196,2.3631,94.449,15.81,12.5,0
2197,0.2869,78.945,11.04,10.9,0
2198,-1.0132,49.678,10.79,10.6,0
2199,0.2073,71.662,6.73,10.1,1
2200,2.0841,86.065,14.99,15,0
2201,0.0204,78.847,12.5,10.8,0
2202,-0.7406,66.005,12.1,7.9,0
2203,0.7398,83.983,11.03,7.3,0
2204,1.7584,84.646,16.82,11,1
2205,-0.9581,64.809,14.06,9.1,0
2206,-0.8625,59.839,12.98,9,1
2207,-1.6498,35.898,8.28,11,0
2208,-0.9247,65.227,11.24,12.2,1
2209,-0.1486,62.376,15.71,7.1,1
2210,0.231,75.135,13.58,6.9,0
2211,1.1526,76.768,14.27,9.3,1
2212,1.4599,90.909,15.05,8.4,1
2213,-0.7093,62.29,16.61,10.9,1
2214,-0.9608,61.294,9.86,7.6,0
2215,2.1504,96.957,17.02,11.8,1
2216,-0.6877,63.813,16.53,9.9,0
2217,1.7015,95.578,17.06,12.7,0
2218,-1.9377,34.034,6.63,10.2,1
2219,0.5001,75.593,14.75,7.8,1
2220,-0.5919,61.404,11.31,7.1,1
2221,0.4538,74.759,12.45,10.2,1
2222,-0.3156,68.121,14.15,9,0
2223,1.4852,79.994,14.42,14.7,1
2224,-0.728,63.426,8.24,7.7,1
2225,-0.1039,62.23,9.29,10.8,0
2226,0.6535,78.061,8.83,8.7,1
2227,-0.6225,54.694,8.14,10.2,1
2228,-1.9659,17.206,11.47,9.7,0
2229,0.82,86.266,13.07,11.1,0
2230,-0.383,75.531,12.32,9.1,1
2231,0.1198,73.84,11.32,10.5,0
2232,-0.0234,71.367,7.88,10.3,0
2233,-0.5602,57.295,12.51,4.5,0
2234,-0.1775,74.656,10.79,9.7,0
2235,-0.1288,59.135,14.36,11.6,0
2236,-0.9127,45.881,9,11.6,0
2237,-0.3284,68.835,9.02,9.4,1
2238,0.6925,75.362,12.56,10,0
2239,-0.0568,65.081,12.89,11.4,0
2240,-0.4645,61.155,8.65,12.3,0
2241,1.4163,83.019,14.29,10.1,1
2242,-0.4725,66.442,14.15,8.7,1
2243,0.6339,85.837,11.24,8.9,0
2244,-1.1381,46.805,7.24,11.5,1
2245,1.2048,79.322,12.55,7.8,0
2246,-0.7703,64.93,8.91,13,0
2247,0.6008,78.381,8.71,11.1,1
2248,2.4042,93.538,18.79,11.8,1
2249,-0.0819,70.771,11,12.1,0
2250,1.4504,90.388,16.39,11.6,1
2251,0.4233,81.053,14.97,10.3,0
2252,-0.6284,66.035,7.15,10.1,0
2253,0.1379,59.222,6.83,11.9,1
2254,-1.3554,44.51,7.51,10,0
2255,0.6387,82.755,12.73,9.2,1
2256,0.0561,75.864,11.98,11,1
2257,-0.3955,66.792,8.4,8.4,0
2258,-1.9394,25.118,9.39,9.8,0
2259,-0.0426,60.78,13.72,9.6,1
2260,-0.3246,74.436,10.82,6.7,0
2261,0.0699,72.314,17.61,9.1,0
2262,3.9773,115.714,19.46,12.4,0
2263,0.5907,80.063,14.73,6.7,0
2264,-0.6239,57.593,9.57,9.5,0
2265,-0.2968,66.921,14.24,6.6,1
2266,-0.5233,54.519,11.45,8.5,0
2267,0.0429,69.383,13.91,5.3,0
2268,-0.9086,56.606,14.14,10.7,1
2269,-0.1759,60.02,7.96,12,0
2270,0.3352,78.949,10.34,9.6,0
2271,0.4353,65.655,14.18,12.1,1
2272,0.5959,82.836,13.03,12.8,1
2273,0.0951,70.551,10.95,8,1
2274,-2.2466,16.752,5.79,12.6,1
2275,-1.9447,19.167,6.27,11,0
2276,-0.1378,72.849,15.63,11.7,0
2277,-0.9075,47.345,11.43,10.3,0
2278,0.2867,78.454,12.28,7.2,0
2279,1.0937,84.734,11.3,9.3,0
2280,0.7028,66.199,9.79,5.2,0
2281,2.2504,95.088,18.11,13.2,1
2282,1.0457,78.431,11.85,7.5,0
2283,0.7098,83.184,12.17,8.3,1
2284,-0.0286,72.215,10.08,11.8,1
2285,1.0676,82.137,19.6,10,1
2286,-0.5243,57.04,10.2,7,0
2287,-0.4784,63.484,11.41,10.6,0
2288,-0.1152,65.261,7.18,10.1,0
2289,0.4234,75.92,16.17,11.9,1
2290,0.5061,71.403,14.49,13.5,0
2291,-0.3427,62.889,9.22,9.2,0
2292,-1.1492,56.887,11.16,11.8,0
2293,0.4493,62.994,11.12,9.7,1
2294,-2.4952,8.697,0.51,13.1,0
2295,-0.0102,70.748,12.84,9.3,0
2296,0.09,64.748,12.63,8.6,1
2297,0.239,78.648,9.81,8.8,1
2298,0.0775,67.488,12.47,9.5,0
2299,1.1555,91.966,11.49,8.3,1
2300,-1.9888,23.483,7.01,7.4,1
2301,-1.1089,54.722,10.87,9.6,0
2302,0.079,77.88,11.77,11.1,0
2303,-1.0975,45.233,9.84,11.8,0
2304,-1.3291,48.613,10.54,6.5,0
2305,2.347,96.107,15.43,12.8,1
2306,-1.108,55.041,4.86,11.3,1
2307,-1.3304,50.666,10.11,7.7,1
2308,-1.5561,39.091,11.51,10.4,0
2309,0.1997,84.405,14.85,11.3,1
2310,-0.5893,62.89,10.52,11.9,1
2311,-1.1686,50.663,10.79,7.9,0
2312,1.445,75.984,13.93,8.7,1
2313,-1.2998,49.262,7.62,12.9,0
2314,1.2318,91.78,14.99,12.3,0
2315,-0.63,57.448,9.62,7.7,0
2316,0.4714,76.603,12.18,8.5,1
2317,-1.3529,45.993,8.43,12.1,0
2318,-2.0305,22.565,8.29,8.7,1
2319,-0.9129,59.874,7.68,10.9,0
2320,1.419,79.128,16.55,9.7,1
2321,-0.927,69.487,10.45,7.6,0
2322,0.6564,82.545,12.97,10.6,0
2323,-0.3603,61.735,8.85,8.2,1
2324,0.6307,67.208,12.45,7.7,0
2325,-0.3449,57.832,14.49,6.8,1
2326,-1.0138,57.619,9.95,9.5,0
2327,-2.4532,5.642,5.77,12.2,0
2328,1.3005,86.25,10.52,10.3,1
2329,-2.1707,30.836,6.15,8.6,1
2330,-0.1358,74.785,10.75,10.4,0
2331,1.0016,79.396,11.81,8.8,0
2332,-0.445,70.134,10,7.4,1
2333,1.701,75.295,16.84,12.7,0
2334,-0.0986,71.583,10.39,15.6,1
2335,-0.4248,68.566,16.76,10,1
2336,-2.7461,-10.023,7.58,8.7,1
2337,1.0802,80.033,11.09,9.2,0
2338,1.1241,81.32,10.99,8.4,1
2339,0.4162,64.873,9.12,9.9,1
2340,0.7192,76.108,15.36,8.6,0
2341,0.0485,71.056,12.68,9.1,1
2342,0.8519,78.353,12.88,10.4,1
2343,0.4013,78.585,14.84,13.6,0
2344,-0.349,64.039,13.2,10.8,1
2345,2.4199,94.737,16.22,11.3,1
2346,-1.4045,52.573,6.68,10.6,0
2347,0.1084,77.201,15.2,8.5,0
2348,0.1225,69.475,13.72,12.6,0
2349,0.2651,80.508,11.46,6.9,1
2350,-0.6148,60.177,8.21,9.5,0
2351,0.4272,76.057,13.48,10.1,1
2352,-0.9384,52.318,12.78,9.2,1
2353,0.2942,77.091,14.92,12.9,0
2354,0.0299,77.532,14.92,9.5,1
2355,0.998,79.194,15.1,10.4,1
2356,0.3909,87.745,11.7,11.5,1
2357,0.7258,88.503,17.19,10.5,1
2358,1.521,89.259,16.03,16.1,1
2359,-0.0694,56.939,12.38,10.3,0
2360,-0.0772,67.423,12.15,8,0
2361,0.4279,77.898,15.09,13.5,0
2362,-0.7559,56.339,8.61,14.4,1
2363,0.7481,66.962,13.48,12.8,1
2364,-1.4272,48.386,8.24,13.7,0
2365,1.8944,102.803,12.73,13.6,0
2366,1.3262,83.492,19.47,5.9,0
2367,-0.7905,50.348,11.13,10.6,0
2368,2.3935,82.524,17.3,8.4,0
2369,0.0154,69.526,9.95,9.4,0
2370,-0.0345,70.008,13.27,9.3,1
2371,1.1004,79.895,15.81,13.4,1
2372,-0.0488,72.84,11.21,11.4,0
2373,0.1027,76.675,12.77,11.2,0
2374,-0.5426,55.446,12.34,6.7,0
2375,-0.318,53.384,5.71,8,1
2376,0.1843,69.771,13.45,11.8,0
2377,0.5536,72.711,15.46,12.5,1
2378,-0.5369,66.494,8.91,7.2,0
2379,1.5494,101.2,10.07,13.4,0
2380,0.9041,88.779,13.24,12.7,1
2381,1.0911,88.398,14.37,11.7,0
2382,-0.2363,65.579,15.36,6.8,1
2383,-0.161,66.11,17.48,11.5,0
2384,0.7398,74.469,14.32,7.1,1
2385,-1.8038,31.693,7.86,9.4,1
2386,-1.0186,61.07,10.47,9.3,1
2387,-0.0006,71.01,7.24,7.3,1
2388,-0.1464,61.389,13.34,10,1
2389,-1.1611,60.473,9.39,9.8,0
2390,0.1595,74.87,13.38,10.8,1
2391,-1.3321,50.251,8.8,11.6,1
2392,0.7335,78.319,14.69,11.4,1
2393,0.2326,83.328,15.91,9.4,1
2394,-1.9036,39.872,9.39,7.6,1
2395,-1.3743,54.09,11.17,6,1
2396,0.1378,78.7,6.89,7.6,0
2397,-1.3376,41.037,9.03,10.7,1
2398,-0.4358,60.276,10.64,8.6,0
2399,-0.837,52.999,7.65,9.9,0
2400,0.1287,72.947,15.66,4.1,0
2401,-0.6388,54.067,12.7,8.2,1
2402,-0.6009,58.758,15.98,10.1,0
2403,-0.7015,61.635,14.3,10.9,0
2404,0.835,82.918,12.9,10.1,1
2405,-1.9652,24.065,5.76,7.4,1
2406,2.5155,101.652,17.91,10.1,0
2407,-1.077,45.414,11.72,9.3,1
2408,1.353,91.955,16.07,9.3,1
2409,1.3856,81.611,13.33,10.1,1
2410,-0.0732,65.797,13.38,7.6,1
2411,-1.0095,49.032,11.6,9.6,1
2412,0.0013,69.118,10.97,7.3,1
2413,0.5297,73.717,13.66,10.3,0
2414,-0.5615,63.05,14.76,6.7,1
2415,0.3323,72.471,14.47,13.8,0
2416,0.8965,81.651,11.66,9.8,0
2417,-0.1399,70.23,11.87,12.2,1
2418,-1.1701,43.657,9.8,9.6,0
2419,0.7324,83.894,23.79,10.8,0
2420,0.2365,69.307,11.49,10.6,1
2421,1.44,66.845,10.72,10.9,0
2422,-0.397,57.94,6.77,7.7,1
2423,2.5337,99.645,18.22,10,0
2424,0.5797,83.926,14.04,10.1,1
2425,1.4369,84.991,15.8,13.5,1
2426,-1.0407,63.768,14.78,6.1,0
2427,-0.0131,73.733,15.92,8.7,1
2428,0.73,79.775,14.05,11.2,1
2429,-1.292,49.9,14.34,11.8,0
2430,1.0042,74.089,15.01,9.5,0
2431,-1.7096,44.423,4.84,10.5,0
2432,-1.0192,47.305,4.15,10.3,1
2433,-0.4416,68.126,16.76,11.5,0
2434,-3.0338,-8.555,4.06,11.3,1
2435,-2.4565,12.567,10.8,9.5,0
2436,-0.9262,55.089,7.77,6.6,0
2437,0.9912,78.037,9.04,13.4,1
2438,0.081,75.863,10.96,10.8,0
2439,0.7344,83.472,11.38,10,0
2440,1.1523,57.015,17.44,10.2,0
2441,2.1328,73.874,11.77,10.3,1
2442,-0.4489,72.387,9.09,9.4,1
2443,1.0567,73.366,8.65,8,0
2444,0.6975,78.822,14.04,12,1
2445,0.3591,76.583,11.82,13,0
2446,-1.5007,35.233,10.99,10.8,0
2447,1.6715,98.841,14.99,9.2,1
2448,0.6729,76.828,9.32,12.4,0
2449,0.4746,77.556,15.57,7.8,0
2450,0.8087,84.78,14.27,11.4,1
2451,-0.2345,67.802,12.61,9.5,0
2452,-0.6843,55.331,11.43,7.3,0
2453,0.585,79.39,14.73,7.9,1
2454,-0.7577,59.408,10.18,11.3,0
2455,1.387,90.672,16.91,12,1
2456,-1.1537,51.454,5.95,12.5,1
2457,0.9436,78.775,13.34,10.4,1
2458,-1.3664,41.986,8.35,9.7,0
2459,-0.4091,62.715,5.25,9.8,1
2460,1.3107,88.201,13.93,7.7,1
2461,1.0675,80.315,15.25,11.4,0
2462,-1.5125,32.404,5.86,10.5,0
2463,0.4621,79.03,16.37,10.4,1
2464,-0.8543,70.038,12.79,4.9,0
2465,-1.1594,50.028,7.97,11.9,1
2466,0.0749,84.86,11.78,9.1,0
2467,-1.3385,49.471,9.8,9.9,1
2468,-1.4466,42.286,8.61,7.8,0
2469,-1.3765,34.357,10.32,10.8,0
2470,0.3999,81.035,14.52,10.2,1
2471,-0.1189,65.317,10.62,14.7,0
2472,0.404,76.498,17.65,10.3,1
2473,0.1688,66.888,10.84,7.6,0
2474,0.7702,76.418,17.77,12.5,1
2475,1.1573,72.121,13.42,10.2,0
2476,-0.5508,55.596,9.19,8.2,0
2477,1.4087,88.359,19.42,13.4,0
2478,0.5286,78.2,15.77,10.7,1
2479,-0.9123,60.341,8.97,13.1,0
2480,-0.1754,60.232,10.69,8.1,0
2481,-0.8384,55.591,11.77,9.2,0
2482,-0.8008,52.436,7.56,7.6,1
2483,0.2643,80.665,12.68,7.5,1
2484,-0.4154,58.016,12.74,10.3,1
2485,-0.0861,66.619,12.01,13.6,0
2486,-0.0878,66.486,11.31,10.4,0
2487,1.181,72.208,17.1,13.7,0
2488,0.6552,73.996,14.09,10.4,0
2489,-0.174,59.677,5.41,9.6,1
2490,1.1888,79.757,16.81,9.5,1
2491,-0.3827,62.939,14.08,11.9,0
2492,-0.7002,53.455,9.07,7.8,0
2493,1.2415,89.146,13.51,13.5,1
2494,-0.7399,64.937,13.36,6.1,0
2495,0.4283,77.687,13.89,8.6,0
2496,0.8853,79.498,11.79,9.7,1
2497,0.3646,67.113,16.98,10.3,0
2498,-1.0346,56.054,11.08,10.5,1
2499,-0.5091,54.9,14.64,8.6,0
2500,-0.5138,56.763,8.84,7.5,0
2501,-0.3901,49.793,8.58,11.9,1
2502,-0.6595,69.887,11.8,9.2,1
2503,-0.3555,56.954,14.02,13.1,0
2504,-0.5128,66.47,5.96,9.1,1
2505,2.2578,93.449,17.27,10.6,1
2506,-0.9697,42.697,11.55,10.4,0
2507,-1.1844,54.595,9.95,7.4,1
2508,0.3447,74.012,13.15,10.9,0
2509,-1.6666,40.591,8.03,9.4,1
2510,0.7689,81.702,13.65,12.7,0
2511,-1.3529,33.36,11.59,7,0
2512,-1.6427,38.595,13.02,13.2,1
2513,-0.2965,65.545,5.02,7.4,1
2514,2.2228,101.377,13.67,10.8,0
2515,-0.9537,51.926,9.18,8.6,0
2516,-0.6262,63.338,15.86,10,1
2517,0.8688,74.777,11.37,5.5,1
2518,-0.9182,53.84,13.03,12.6,1
2519,-1.295,40.845,5.93,8.2,1
2520,-0.1197,69.116,12.13,10.3,0
2521,0.8337,74.198,7.54,11.1,1
2522,-0.1665,69.385,14.29,11.6,0
2523,-0.053,71.954,9.24,9,0
2524,-0.1806,65.535,13.26,8.2,1
2525,-0.6667,60.439,14.95,8.2,0
2526,1.3271,91.53,17.67,11.2,0
2527,1.0105,79.651,14.71,12.8,1
2528,0.8699,87.163,13.29,12.6,1
2529,1.2435,85.134,12.08,8,0
2530,-0.8496,54.451,15.08,12,0
2531,0.1298,84.397,10.93,9.9,0
2532,-2.0295,7.254,8.02,13.1,0
2533,-1.45,34.966,10.88,9.3,1
2534,0.0662,64.456,10.35,8.1,1
2535,0.2124,71.157,9.36,10.4,0
2536,1.1158,94.308,12.49,10.8,0
2537,-1.7067,26.065,8.23,9.3,1
2538,-0.6779,55.15,10.17,12.8,0
2539,-0.1911,50.792,12.6,12.4,0
2540,0.6088,71.869,9.98,6.9,0
2541,-0.1431,65.169,13.88,12.6,0
2542,-0.4501,62.939,10.21,9.9,0
2543,-1.4714,54.053,10.86,9.8,1
2544,1.3659,82.414,14.32,8.7,0
2545,-0.0702,65.06,11.67,11.2,1
2546,-0.6273,47.574,10.74,9,1
2547,-3.0365,-9.354,7.5,4.8,1
2548,1.6216,94.234,10.22,12.3,0
2549,0.2526,78.4,12.34,11,1
2550,-0.0934,67.624,12.14,11.3,1
2551,-0.8937,55.823,13.18,9,1
2552,2.1626,84.165,14.33,11.1,1
2553,1.5421,78.194,14.04,11.1,0
2554,-0.3579,69.844,8.78,9.2,0
2555,-0.8285,54.738,10.05,9.8,1
2556,0.2301,77.109,12.61,11.6,0
2557,0.6412,75.401,14.88,7.8,1
2558,0.2552,73.156,10.28,9.8,0
2559,-0.223,61.396,12.9,9.6,1
2560,1.2103,103.254,14.19,8.4,1
2561,0.3261,69.722,13.23,12.4,0
2562,0.7656,69.581,16.33,9.8,1
