region_id,sector,year,treatment,population,unemployment_rate,gdp_per_capita,exports_per_capita,fdi_inflow,avg_wage
136,Services,2007,0,56236,0.092,19294,5221,261,18.16
136,Services,2008,0,59176,0.093,23186,5854,142,13.45
136,Services,2009,0,63148,0.072,17381,5203,229,15.86
136,Services,2010,0,45387,0.113,21772,6913,155,14.8
136,Services,2011,0,46597,0.125,21706,6561,257,16.63
136,Services,2012,0,48577,0.121,22070,6516,204,18.68
136,Services,2013,0,59826,0.103,22034,6619,232,19.14
136,Services,2014,0,34444,0.136,21202,6000,187,18.94
136,Services,2015,0,59906,0.087,21441,6040,164,18.13
137,Services,2006,0,39075,0.107,19724,5562,256,13.15
137,Services,2007,0,52847,0.098,20390,6217,236,14.44
137,Services,2008,0,46837,0.066,23034,7805,223,19.83
137,Services,2009,0,52282,0.113,22030,6274,227,15.07
137,Services,2010,0,40877,0.101,19260,5957,249,15.01
137,Services,2011,0,42126,0.113,18890,6082,150,15.64
137,Services,2012,0,45934,0.097,22516,6172,211,16.41
137,Services,2013,0,41930,0.048,24130,7165,171,19.57
137,Services,2014,0,42187,0.065,21501,6521,169,20.23
137,Services,2015,0,36420,0.092,25601,7805,139,17.64
138,Agriculture,2006,0,49906,0.051,18659,5536,289,15.08
138,Agriculture,2007,0,45017,0.108,19904,5886,149,15.3
138,Agriculture,2008,0,37251,0.08,20382,6445,216,15.11
138,Agriculture,2009,0,42735,0.073,20146,6482,219,15.25
138,Agriculture,2010,1,47739,0.093,20454,6659,132,18.14
138,Agriculture,2011,1,56187,0.104,24603,6325,240,20.24
138,Agriculture,2012,1,55821,0.102,18220,5282,268,19.4
138,Agriculture,2013,1,42001,0.082,22322,6150,264,21.01
138,Agriculture,2014,1,52112,0.097,24117,6787,278,20.24
138,Agriculture,2015,1,57059,0.101,24017,7268,170,20.76
139,Services,2006,0,51606,0.071,18604,5346,173,13.49
139,Services,2007,0,55050,0.104,16923,4588,174,18.26
139,Services,2008,0,35834,0.047,21188,7237,149,18.05
139,Services,2009,0,69130,0.091,22659,7637,284,15.4
139,Services,2010,1,39189,0.036,22630,7092,235,18.29
139,Services,2011,1,53506,0.095,23164,6408,338,19.05
139,Services,2012,1,53603,0.07,21986,6189,244,18.87
139,Services,2013,1,57149,0.062,23131,6245,223,19.28
139,Services,2014,1,59533,0.067,23149,7323,207,18.16
139,Services,2015,1,46588,0.083,23431,6767,294,22.69
140,Manufacturing,2006,0,36616,0.041,15954,5487,239,16.81
140,Manufacturing,2007,0,44551,0.072,18262,5141,251,15.9
140,Manufacturing,2008,0,59488,0.059,22077,6708,137,14.64
140,Manufacturing,2009,0,35572,0.047,19432,6073,186,15.99
140,Manufacturing,2010,1,63428,0.085,22780,6460,267,22.08
140,Manufacturing,2011,1,52873,0.085,23361,7190,196,20.3
140,Manufacturing,2012,1,42111,0.066,24629,7362,201,19.41
140,Manufacturing,2013,1,54405,0.07,24642,8517,170,20.32
140,Manufacturing,2014,1,39190,0.087,21385,6525,328,24.31
140,Manufacturing,2015,1,50207,0.111,27075,8317,212,21.51
141,Services,2006,0,57583,0.076,17564,4682,289,14.58
141,Services,2007,0,59353,0.092,19477,5721,169,17.91
141,Services,2008,0,45678,0.127,21352,5851,265,14.11
141,Services,2009,0,36044,0.107,21253,6518,112,16.92
141,Services,2010,0,59656,0.092,19876,5488,210,20.2
141,Services,2011,0,46223,0.113,21880,6089,246,18.66
141,Services,2012,0,56736,0.123,21243,5961,90,17.15
141,Services,2013,0,57972,0.134,19807,5849,155,17.62
141,Services,2014,0,53216,0.112,21614,5831,184,16.89
141,Services,2015,0,41002,0.081,20048,6297,164,20.34
142,Manufacturing,2006,0,42204,0.099,20319,6044,283,11.39
142,Manufacturing,2007,0,52570,0.081,20578,4959,119,14.85
142,Manufacturing,2008,0,45702,0.079,18705,5654,98,15.49
142,Manufacturing,2009,0,39427,0.085,18845,5646,176,14.61
142,Manufacturing,2010,1,53256,0.085,23345,6787,211,18.07
142,Manufacturing,2011,1,39859,0.069,21276,6375,288,23.13
142,Manufacturing,2012,1,61625,0.071,21063,6306,256,20.14
142,Manufacturing,2013,1,40883,0.07,22961,7555,324,18.48
142,Manufacturing,2014,1,41376,0.108,23899,7238,305,22.24
142,Manufacturing,2015,1,58231,0.078,23418,6569,273,21.35
143,Services,2006,0,63408,0.064,18565,5654,225,16.26
143,Services,2007,0,36201,0.04,19167,5429,201,14.71
143,Services,2008,0,54600,0.059,20212,6140,197,12.97
143,Services,2009,0,58721,0.073,20451,5198,204,19.14
143,Services,2010,1,60903,0.085,20724,6552,286,19.38
143,Services,2011,1,50047,0.088,21574,6522,307,22.01
143,Services,2012,1,58790,0.127,22056,6062,229,20.1
143,Services,2013,1,42410,0.076,20086,6398,201,19.95
143,Services,2014,1,61469,0.072,23005,6838,153,19.83
143,Services,2015,1,70522,0.083,24190,7367,259,21.34
144,Agriculture,2006,0,50148,0.067,23545,6939,214,17.42
144,Agriculture,2007,0,62961,0.094,21243,6772,157,16.41
144,Agriculture,2008,0,56543,0.039,19861,5831,153,11.79
144,Agriculture,2009,0,56364,0.061,23831,6280,192,16.05
144,Agriculture,2010,1,43368,0.052,24165,7044,193,17.4
144,Agriculture,2011,1,64683,0.107,21111,5534,244,20.61
144,Agriculture,2012,1,50594,0.073,24006,7947,250,17.66
144,Agriculture,2013,1,50250,0.085,22826,6937,229,19.46
144,Agriculture,2014,1,44053,0.078,24513,6719,253,21.23
144,Agriculture,2015,1,53861,0.062,25007,6780,194,20.98
145,Manufacturing,2006,0,42274,0.076,20177,5647,177,12.48
145,Manufacturing,2007,0,57121,0.086,18793,5889,149,18.04
145,Manufacturing,2008,0,52976,0.1,19530,6481,199,17.08
145,Manufacturing,2009,0,49617,0.058,21081,5818,181,14.72
145,Manufacturing,2010,1,41728,0.05,23913,6814,252,21.91
145,Manufacturing,2011,1,50710,0.075,20638,6522,259,19.25
145,Manufacturing,2012,1,52134,0.048,21599,6461,313,20.35
145,Manufacturing,2013,1,49379,0.066,21209,7336,219,19.81
145,Manufacturing,2014,1,48388,0.084,21808,6177,274,20.08
145,Manufacturing,2015,1,50570,0.072,23207,7233,250,22.27
146,Manufacturing,2006,0,45549,0.068,19295,5174,192,8.84
146,Manufacturing,2007,0,52871,0.094,19862,5661,165,17.36
146,Manufacturing,2008,0,48909,0.081,20421,5821,129,18.94
146,Manufacturing,2009,0,51147,0.085,19878,5388,138,18.21
146,Manufacturing,2010,0,59727,0.071,23491,7589,159,15.47
146,Manufacturing,2011,0,47089,0.081,22154,6207,236,20.73
146,Manufacturing,2012,0,60582,0.09,24490,6799,232,16.09
146,Manufacturing,2013,0,59318,0.116,24355,7469,152,20.71
146,Manufacturing,2014,0,40981,0.107,21572,6914,160,21.2
146,Manufacturing,2015,0,44425,0.085,24624,7267,221,16.36
147,Services,2006,0,55291,0.081,20848,5969,143,15.85
147,Services,2007,0,74500,0.105,21439,7235,170,14.63
147,Services,2008,0,53186,0.039,19618,6489,313,14.24
147,Services,2009,0,47253,0.065,21012,6601,243,14.9
147,Services,2010,0,63709,0.078,21176,6291,130,16.24
147,Services,2011,0,53498,0.101,24025,7000,205,18.64
147,Services,2012,0,55860,0.083,21276,6430,278,15.52
147,Services,2013,0,43373,0.045,22443,6239,201,15.17
147,Services,2014,0,56909,0.105,21451,6143,124,20.72
147,Services,2015,0,46512,0.082,23868,6131,184,18.12
148,Services,2006,0,46059,0.113,21565,6724,198,13.92
148,Services,2007,0,49626,0.065,19944,5367,180,11.26
148,Services,2008,0,38239,0.087,17834,4689,257,15.58
148,Services,2009,0,64155,0.056,17896,5922,255,19.33
148,Services,2010,0,43911,0.064,23102,5505,196,14.98
148,Services,2011,0,42749,0.093,20937,6378,103,19.88
148,Services,2012,0,60675,0.074,24895,6655,268,16.38
148,Services,2013,0,39237,0.073,21530,6456,198,14.66
148,Services,2014,0,59321,0.091,20908,6042,232,22.32
148,Services,2015,0,48197,0.126,24195,7188,234,17.22
149,Services,2006,0,47335,0.045,17887,4953,287,13.26
149,Services,2007,0,52591,0.093,22598,6741,145,14.51
149,Services,2008,0,58293,0.062,22087,6211,198,18.76
149,Services,2009,0,46571,0.066,20804,6813,192,16.21
149,Services,2010,1,61534,0.095,25526,7447,254,17.77
149,Services,2011,1,45063,0.082,24270,7771,210,18.97
149,Services,2012,1,32545,0.087,21390,6655,275,18.26
149,Services,2013,1,46259,0.063,22804,6656,249,21.15
149,Services,2014,1,65484,0.116,21413,6133,188,20
149,Services,2015,1,52974,0.077,21493,6227,231,22.6
150,Manufacturing,2006,0,56768,0.058,20452,6248,221,13.14
150,Manufacturing,2007,0,52261,0.083,20291,5809,208,15.61
150,Manufacturing,2008,0,49031,0.068,22455,6072,252,17.96
150,Manufacturing,2009,0,48821,0.076,20230,6331,277,16.83
150,Manufacturing,2010,1,55255,0.084,21247,5763,268,15.38
150,Manufacturing,2011,1,40030,0.082,20503,6230,404,16.21
150,Manufacturing,2012,1,51424,0.077,23888,7802,189,19.06
150,Manufacturing,2013,1,50738,0.093,26456,7709,178,22.51
150,Manufacturing,2014,1,56308,0.107,22443,6553,324,22.22
150,Manufacturing,2015,1,42398,0.043,24919,7609,237,22.34
151,Services,2006,0,50826,0.115,20762,6062,187,11.79
151,Services,2007,0,30160,0.088,21879,6482,201,12.66
151,Services,2008,0,40857,0.107,20220,5501,218,16.68
151,Services,2009,0,63634,0.125,17835,4752,227,13.61
151,Services,2010,0,44723,0.051,23929,7595,184,18.7
151,Services,2011,0,50276,0.086,19604,5425,208,18.65
151,Services,2012,0,55967,0.093,18764,5888,185,19.6
151,Services,2013,0,40832,0.097,24620,7449,216,21.2
151,Services,2014,0,63400,0.11,21110,6734,205,18.11
151,Services,2015,0,30350,0.094,23181,6243,225,19.82
152,Manufacturing,2006,0,52013,0.09,19526,6052,149,14.82
152,Manufacturing,2007,0,46841,0.09,20616,6419,251,15.87
152,Manufacturing,2008,0,46630,0.055,18973,5212,169,13.56
152,Manufacturing,2009,0,57472,0.05,21768,6835,252,20.5
152,Manufacturing,2010,1,70239,0.063,21757,5992,152,20.35
152,Manufacturing,2011,1,42599,0.054,22721,6474,260,19.61
152,Manufacturing,2012,1,51152,0.104,22763,6796,295,19.47
152,Manufacturing,2013,1,59317,0.126,21884,6089,206,22.55
152,Manufacturing,2014,1,53276,0.073,23058,6305,139,20.53
152,Manufacturing,2015,1,57958,0.051,23878,6924,293,21.35
153,Manufacturing,2006,0,52007,0.083,19226,5571,286,14.32
153,Manufacturing,2007,0,62907,0.074,22607,7299,211,15.87
153,Manufacturing,2008,0,44085,0.096,21254,5559,239,18.16
153,Manufacturing,2009,0,51621,0.078,20691,6465,197,16.01
153,Manufacturing,2010,0,53921,0.09,20924,7091,165,14.42
153,Manufacturing,2011,0,36989,0.089,20618,5682,241,16.9
153,Manufacturing,2012,0,42756,0.104,20476,5768,182,19.97
153,Manufacturing,2013,0,50121,0.087,21301,5914,228,17.5
153,Manufacturing,2014,0,54705,0.091,22963,6726,150,19.57
153,Manufacturing,2015,0,54641,0.115,21052,5403,205,18.57
154,Services,2006,0,53483,0.056,18607,5590,214,18.44
154,Services,2007,0,47300,0.048,20051,7007,216,16.1
154,Services,2008,0,58520,0.064,18427,6135,276,14.32
154,Services,2009,0,41493,0.036,21313,6168,199,17.19
154,Services,2010,1,53452,0.093,18934,5375,182,17.81
154,Services,2011,1,66928,0.085,23499,7675,162,17.69
154,Services,2012,1,58548,0.076,23790,7081,219,23.56
154,Services,2013,1,53242,0.093,24553,6814,230,16.91
154,Services,2014,1,54707,0.067,24905,6910,244,17.97
154,Services,2015,1,46581,0.077,24446,7147,215,22.55
155,Agriculture,2006,0,49937,0.092,23250,6194,84,12.28
155,Agriculture,2007,0,40602,0.065,19354,4982,184,15.01
155,Agriculture,2008,0,55815,0.085,19758,6360,130,15.59
155,Agriculture,2009,0,44492,0.078,22373,6820,177,15.83
155,Agriculture,2010,0,50240,0.076,18851,5054,198,15.1
155,Agriculture,2011,0,41795,0.071,21160,6264,196,13.97
155,Agriculture,2012,0,46513,0.092,22862,6615,127,15.85
155,Agriculture,2013,0,53628,0.125,24228,7656,165,18.56
155,Agriculture,2014,0,53169,0.12,24396,7455,285,18.13
155,Agriculture,2015,0,46526,0.095,20914,5486,181,19.38
156,Agriculture,2006,0,46309,0.054,22293,6765,141,11.38
156,Agriculture,2007,0,49969,0.083,19029,5319,155,15.71
156,Agriculture,2008,0,39885,0.052,21449,6590,179,18.78
156,Agriculture,2009,0,58672,0.035,18440,5320,206,18.75
156,Agriculture,2010,1,53373,0.07,22183,6401,226,20.79
156,Agriculture,2011,1,49263,0.06,24026,6833,381,22.81
156,Agriculture,2012,1,48639,0.039,25170,8021,268,19.72
156,Agriculture,2013,1,37366,0.072,22953,7126,261,18.54
156,Agriculture,2014,1,61962,0.131,23332,6904,388,19.61
156,Agriculture,2015,1,48940,0.103,25278,7909,270,20.16
157,Agriculture,2006,0,45629,0.042,19614,6139,166,15.34
157,Agriculture,2007,0,55919,0.063,20263,5764,247,12.81
157,Agriculture,2008,0,39817,0.069,19195,6321,212,17.81
157,Agriculture,2009,0,51143,0.075,19923,5919,234,16.34
157,Agriculture,2010,1,44055,0.104,22309,7387,182,22.59
157,Agriculture,2011,1,55956,0.1,23968,7628,191,19.28
157,Agriculture,2012,1,46446,0.083,22706,7226,218,17.61
157,Agriculture,2013,1,57957,0.089,24778,7102,243,18.62
157,Agriculture,2014,1,50865,0.054,21241,6577,245,19.69
157,Agriculture,2015,1,52215,0.072,23517,7411,322,19.99
158,Services,2006,0,72121,0.079,17546,5701,196,17.28
158,Services,2007,0,51663,0.094,21084,6961,231,10.64
158,Services,2008,0,40967,0.106,19952,6484,112,12.28
158,Services,2009,0,48905,0.104,18413,5855,226,12.3
158,Services,2010,0,54754,0.063,20054,5683,210,13.53
158,Services,2011,0,53423,0.101,20629,5715,284,13.44
158,Services,2012,0,43111,0.079,21468,6163,266,15.06
158,Services,2013,0,60453,0.125,21352,7163,211,20.03
158,Services,2014,0,54644,0.07,21866,6765,199,15.35
158,Services,2015,0,37373,0.094,23440,7712,247,20.62
159,Agriculture,2006,0,38587,0.041,19456,4987,223,14.98
159,Agriculture,2007,0,48412,0.088,21560,6452,183,14.62
159,Agriculture,2008,0,62579,0.068,21049,7335,110,14.84
159,Agriculture,2009,0,57086,0.08,22445,6728,165,16.97
159,Agriculture,2010,0,54228,0.101,22319,6181,236,17.42
159,Agriculture,2011,0,46728,0.111,24100,7104,151,17.17
159,Agriculture,2012,0,59193,0.069,24067,7052,234,17.56
159,Agriculture,2013,0,47254,0.1,18582,4460,126,22.28
159,Agriculture,2014,0,67054,0.088,21625,7048,211,17.03
159,Agriculture,2015,0,57099,0.115,24267,7526,138,22.38
160,Agriculture,2006,0,44419,0.062,18163,6078,238,11.64
160,Agriculture,2007,0,43697,0.093,19393,5142,210,15.78
160,Agriculture,2008,0,52700,0.07,18447,6324,209,16.04
160,Agriculture,2009,0,55026,0.082,20627,6247,193,17.54
160,Agriculture,2010,0,44980,0.114,20569,5917,294,17.56
160,Agriculture,2011,0,63611,0.047,22649,5949,151,15.03
160,Agriculture,2012,0,51470,0.082,21170,6584,231,18.63
160,Agriculture,2013,0,47931,0.117,24470,6634,115,18.15
160,Agriculture,2014,0,37920,0.083,22263,7195,168,19.18
160,Agriculture,2015,0,45334,0.115,24859,8417,259,18.72
161,Agriculture,2006,0,53356,0.077,21763,6499,183,10.8
161,Agriculture,2007,0,49543,0.092,20925,6073,202,17.56
161,Agriculture,2008,0,49229,0.04,22394,6503,224,19.53
161,Agriculture,2009,0,36856,0.089,20415,6445,226,16.8
161,Agriculture,2010,0,38536,0.08,22158,6556,188,14.67
161,Agriculture,2011,0,49249,0.058,22080,6273,199,20.56
161,Agriculture,2012,0,43664,0.09,22211,6281,156,17.3
161,Agriculture,2013,0,43880,0.077,20498,6546,156,17.78
161,Agriculture,2014,0,43413,0.075,23077,7280,202,19.61
161,Agriculture,2015,0,44822,0.132,24472,7278,181,22.74
162,Services,2006,0,35177,0.066,21390,6708,232,16.55
162,Services,2007,0,51769,0.108,18998,5264,111,17.01
162,Services,2008,0,54017,0.066,20580,6285,192,17.34
162,Services,2009,0,60706,0.093,21278,6312,222,16.85
162,Services,2010,0,27213,0.086,22268,5926,177,15.28
162,Services,2011,0,60579,0.068,22388,5868,198,19.65
162,Services,2012,0,50622,0.109,22013,7837,238,18.49
162,Services,2013,0,44809,0.105,22201,6479,250,18.18
162,Services,2014,0,54942,0.121,22594,7302,311,20.68
162,Services,2015,0,38848,0.104,21452,5117,180,20.14
163,Agriculture,2006,0,46635,0.078,22322,6460,173,14.91
163,Agriculture,2007,0,44532,0.034,21936,7603,198,16.98
163,Agriculture,2008,0,37895,0.11,21710,6020,154,16.49
163,Agriculture,2009,0,54486,0.068,23700,7611,255,17.46
163,Agriculture,2010,1,62398,0.072,23873,7960,300,19.16
163,Agriculture,2011,1,46403,0.082,20973,5644,280,19.47
163,Agriculture,2012,1,41814,0.089,24994,7541,311,16.78
163,Agriculture,2013,1,50664,0.101,24719,7544,222,21.79
163,Agriculture,2014,1,56804,0.093,21571,5916,301,19.55
163,Agriculture,2015,1,64794,0.054,23511,6905,224,22.98
164,Agriculture,2006,0,40972,0.11,20773,6484,117,12.89
164,Agriculture,2007,0,66674,0.1,18123,5622,218,16.17
164,Agriculture,2008,0,34789,0.097,22344,5738,134,13.2
164,Agriculture,2009,0,44742,0.095,19079,4969,239,11.72
164,Agriculture,2010,1,58215,0.099,22346,6473,264,20.68
164,Agriculture,2011,1,51490,0.102,24956,7808,263,20.99
164,Agriculture,2012,1,52837,0.116,23085,7640,222,18.13
164,Agriculture,2013,1,44326,0.11,22628,6268,311,23.18
164,Agriculture,2014,1,59133,0.128,23935,7295,201,18.18
164,Agriculture,2015,1,51785,0.089,22765,6369,180,20.29
165,Services,2006,0,36893,0.042,20323,5625,221,14.65
165,Services,2007,0,53291,0.055,17972,5301,270,15.25
165,Services,2008,0,63842,0.117,19839,5495,235,13.73
165,Services,2009,0,51600,0.06,19447,6068,271,17.78
165,Services,2010,1,37558,0.065,21623,7213,143,20.48
165,Services,2011,1,52137,0.054,21876,5913,213,19.23
165,Services,2012,1,48511,0.091,19838,5589,226,18.96
165,Services,2013,1,46522,0.082,23734,6347,316,20.26
165,Services,2014,1,31433,0.125,20884,7192,276,22.05
165,Services,2015,1,62280,0.106,23994,7305,286,22.7
166,Manufacturing,2006,0,39788,0.089,16241,5201,206,17.86
166,Manufacturing,2007,0,46466,0.074,17413,5352,167,19.74
166,Manufacturing,2008,0,58908,0.101,20656,6449,173,18.73
166,Manufacturing,2009,0,43874,0.083,21487,6288,136,15.78
166,Manufacturing,2010,0,45045,0.072,21989,6891,212,15.54
166,Manufacturing,2011,0,54044,0.089,21241,5792,210,18.92
166,Manufacturing,2012,0,47544,0.077,21267,6697,248,18.86
166,Manufacturing,2013,0,53563,0.092,23440,6282,137,19.55
166,Manufacturing,2014,0,70204,0.111,18095,4897,288,19.39
166,Manufacturing,2015,0,58496,0.102,22638,7258,196,15.79
167,Services,2006,0,54111,0.076,22212,6992,216,15.34
167,Services,2007,0,52529,0.108,17750,6567,242,15.64
167,Services,2008,0,52929,0.075,19841,6356,189,16.58
167,Services,2009,0,49686,0.047,18232,6304,227,15.53
167,Services,2010,0,66810,0.104,22927,6740,207,14.77
167,Services,2011,0,46562,0.115,20474,6430,178,17.7
167,Services,2012,0,42933,0.096,22042,6132,226,19.34
167,Services,2013,0,53933,0.118,22548,6749,227,16.98
167,Services,2014,0,58170,0.121,26056,7795,137,18.49
167,Services,2015,0,71639,0.066,21766,7583,191,21.53
168,Services,2006,0,42184,0.053,21437,6428,232,15.86
168,Services,2007,0,74013,0.078,21895,6673,275,15.67
168,Services,2008,0,61909,0.074,21410,7128,177,15.78
168,Services,2009,0,59494,0.1,23020,7220,187,14.85
168,Services,2010,1,47510,0.083,22373,6756,242,18.71
168,Services,2011,1,70997,0.073,26308,6495,257,20.67
168,Services,2012,1,48867,0.098,23529,6212,203,22.83
168,Services,2013,1,55527,0.057,24665,7611,295,17.66
168,Services,2014,1,42380,0.098,22734,6682,235,19.58
168,Services,2015,1,52384,0.083,22624,6719,357,21.05
169,Manufacturing,2006,0,64614,0.071,20808,5968,62,15.07
169,Manufacturing,2007,0,64858,0.092,20530,6295,261,17.93
169,Manufacturing,2008,0,53977,0.085,21640,7051,178,13.21
169,Manufacturing,2009,0,44833,0.089,19010,5927,174,15.27
169,Manufacturing,2010,1,54735,0.044,25352,8024,294,20.37
169,Manufacturing,2011,1,43188,0.067,24787,7064,214,18.97
169,Manufacturing,2012,1,51492,0.088,21101,5969,273,22.07
169,Manufacturing,2013,1,51731,0.127,22141,6778,300,22.19
169,Manufacturing,2014,1,48221,0.103,22470,7239,220,20.38
169,Manufacturing,2015,1,56760,0.061,22230,6536,214,23.44
170,Manufacturing,2006,0,49628,0.088,21470,5785,191,14.56
170,Manufacturing,2007,0,22486,0.051,19579,5532,219,13.53
170,Manufacturing,2008,0,53175,0.068,20902,5690,265,15.26
170,Manufacturing,2009,0,49361,0.093,20360,6862,156,15.18
170,Manufacturing,2010,1,42847,0.091,23961,7718,181,18.3
170,Manufacturing,2011,1,49578,0.058,20092,5994,222,19.84
170,Manufacturing,2012,1,46534,0.071,22864,6077,233,22.09
170,Manufacturing,2013,1,47892,0.07,24194,7683,311,21.34
170,Manufacturing,2014,1,55761,0.079,23866,6789,238,22.61
170,Manufacturing,2015,1,44616,0.106,22694,6873,244,22.17
171,Manufacturing,2006,0,57316,0.108,20698,5799,130,18.25
171,Manufacturing,2007,0,44322,0.075,22179,6193,245,17.51
171,Manufacturing,2008,0,36371,0.066,21493,6088,171,14.86
171,Manufacturing,2009,0,65203,0.082,20637,5947,212,15.01
171,Manufacturing,2010,0,41537,0.062,21488,6136,246,19.16
171,Manufacturing,2011,0,48731,0.047,22975,7317,201,17.04
171,Manufacturing,2012,0,48695,0.138,21097,6348,284,17.49
171,Manufacturing,2013,0,53347,0.128,22792,6403,167,22.5
171,Manufacturing,2014,0,57863,0.088,23512,7422,187,16.79
171,Manufacturing,2015,0,59256,0.115,21984,6624,162,22.25
172,Agriculture,2006,0,53984,0.075,19686,5627,165,14.17
172,Agriculture,2007,0,59652,0.104,18379,5639,199,13.83
172,Agriculture,2008,0,55361,0.095,20264,6624,220,17.42
172,Agriculture,2009,0,53063,0.099,19385,5881,211,16.32
172,Agriculture,2010,0,56560,0.102,22320,6300,70,18.1
172,Agriculture,2011,0,55015,0.096,19311,6230,186,21.52
172,Agriculture,2012,0,46596,0.097,22978,5146,248,16.01
172,Agriculture,2013,0,37905,0.079,19550,6016,180,18.79
172,Agriculture,2014,0,31035,0.096,24430,7490,252,18.56
172,Agriculture,2015,0,43246,0.095,23314,6810,139,20.04
173,Services,2006,0,54817,0.11,17005,4554,250,15.45
173,Services,2007,0,53169,0.086,20821,5358,226,16.23
173,Services,2008,0,48233,0.065,18297,4838,272,14.59
173,Services,2009,0,52861,0.042,18561,5741,162,16.72
173,Services,2010,1,43648,0.088,23671,6642,268,17.93
173,Services,2011,1,66210,0.126,21043,7107,210,17.03
173,Services,2012,1,63045,0.098,21564,6180,260,21.42
173,Services,2013,1,50290,0.075,23392,6950,194,22.47
173,Services,2014,1,41977,0.077,25153,7203,194,22.4
173,Services,2015,1,57713,0.089,24946,7499,279,23.42
174,Manufacturing,2006,0,38485,0.054,19239,5936,178,16.48
174,Manufacturing,2007,0,51912,0.078,21348,5957,232,15.04
174,Manufacturing,2008,0,54926,0.103,18769,5383,291,17.16
174,Manufacturing,2009,0,57418,0.074,18979,5342,267,14.84
174,Manufacturing,2010,0,53401,0.085,23190,8021,214,15.41
174,Manufacturing,2011,0,53633,0.11,19114,6042,221,17.9
174,Manufacturing,2012,0,49256,0.097,21306,5811,218,20.68
174,Manufacturing,2013,0,42459,0.064,21757,6424,87,16.71
174,Manufacturing,2014,0,66932,0.109,21841,7123,177,19.8
174,Manufacturing,2015,0,51171,0.127,25455,7807,177,18.88
175,Manufacturing,2006,0,65346,0.076,21517,6460,273,14.43
175,Manufacturing,2007,0,42532,0.081,20341,5507,355,13.76
175,Manufacturing,2008,0,52429,0.085,20206,5808,252,15.14
175,Manufacturing,2009,0,55919,0.106,21494,6548,182,17.63
175,Manufacturing,2010,1,53405,0.034,21535,5784,241,20.34
175,Manufacturing,2011,1,38769,0.081,23781,7286,255,19.45
175,Manufacturing,2012,1,63023,0.091,23411,7814,254,22.46
175,Manufacturing,2013,1,52868,0.098,22843,6579,225,18.62
175,Manufacturing,2014,1,46173,0.089,24295,8553,281,19.33
175,Manufacturing,2015,1,53221,0.083,25446,7390,293,20.1
176,Services,2006,0,56363,0.058,19327,6198,243,16.31
176,Services,2007,0,52578,0.071,21842,5882,224,15.24
176,Services,2008,0,49419,0.075,22537,6816,95,14.9
176,Services,2009,0,60540,0.106,21812,7309,104,18.7
176,Services,2010,0,50213,0.092,19812,6422,104,17.06
176,Services,2011,0,54397,0.093,22034,6457,235,16.51
176,Services,2012,0,54355,0.089,19406,5139,213,15.56
176,Services,2013,0,48110,0.068,22770,7008,165,17.89
176,Services,2014,0,41840,0.117,22136,6642,241,19.14
176,Services,2015,0,57379,0.062,21747,6138,158,16.93
177,Services,2006,0,49205,0.09,18785,5822,164,13.75
177,Services,2007,0,48196,0.102,18548,4606,134,14.2
177,Services,2008,0,58627,0.077,20184,6066,266,20.2
177,Services,2009,0,53129,0.059,22476,6534,202,12.58
177,Services,2010,1,55674,0.11,23122,6805,228,20.21
177,Services,2011,1,53683,0.084,24429,7207,232,16.31
177,Services,2012,1,49723,0.106,22501,5634,291,22.72
177,Services,2013,1,58778,0.066,22015,6317,216,20.67
177,Services,2014,1,57024,0.109,22120,6655,257,18.64
177,Services,2015,1,56278,0.093,25195,7997,252,21.24
178,Services,2006,0,58370,0.087,19708,6771,157,18.09
178,Services,2007,0,42500,0.084,21212,5774,179,15.81
178,Services,2008,0,34331,0.077,16971,5276,211,18.07
178,Services,2009,0,27333,0.076,20410,5044,229,12.87
178,Services,2010,0,43316,0.088,21185,6390,190,16.55
178,Services,2011,0,48458,0.089,23279,7065,223,15.13
178,Services,2012,0,64023,0.092,20907,6343,217,17.14
178,Services,2013,0,45887,0.084,21994,7637,181,19.3
178,Services,2014,0,47203,0.117,21531,7522,228,18.11
178,Services,2015,0,51442,0.1,22487,7343,159,19.19
179,Manufacturing,2006,0,52097,0.036,19566,5413,167,16.78
179,Manufacturing,2007,0,45845,0.091,21681,6405,149,16.81
179,Manufacturing,2008,0,46962,0.096,24402,7374,205,16.81
179,Manufacturing,2009,0,55064,0.127,20369,5827,235,14.75
179,Manufacturing,2010,1,48444,0.094,24535,8829,142,18.26
179,Manufacturing,2011,1,53211,0.063,23802,7669,264,22.16
179,Manufacturing,2012,1,63826,0.056,24659,7628,233,18.55
179,Manufacturing,2013,1,55796,0.071,20731,5989,246,19.41
179,Manufacturing,2014,1,47147,0.062,23148,7218,289,24.05
179,Manufacturing,2015,1,56895,0.077,25088,7293,213,23.31
180,Manufacturing,2006,0,43250,0.086,16283,4802,208,14.49
180,Manufacturing,2007,0,50994,0.098,19208,5726,219,16.44
180,Manufacturing,2008,0,52371,0.095,20926,6132,231,19.8
180,Manufacturing,2009,0,47125,0.075,21236,5841,205,11.24
180,Manufacturing,2010,1,51097,0.091,21036,6848,254,19.74
180,Manufacturing,2011,1,54830,0.054,23875,7017,208,20.62
180,Manufacturing,2012,1,41203,0.073,23068,6391,295,20.17
180,Manufacturing,2013,1,60163,0.067,20208,5859,320,18.94
180,Manufacturing,2014,1,44485,0.094,22939,6761,286,20.19
